pixel_id,X,Y
1665,812750,546250
1666,813250,546250
1667,813750,546250
1668,814250,546250
1669,814750,546250
1670,815250,546250
1671,815750,546250
1672,816250,546250
1673,816750,546250
1674,817250,546250
1675,817750,546250
1676,818250,546250
1677,818750,546250
1678,819250,546250
1679,819750,546250
1680,820250,546250
1681,820750,546250
1682,821250,546250
1683,821750,546250
1684,822250,546250
1685,822750,546250
1686,823250,546250
1687,823750,546250
1688,824250,546250
1689,824750,546250
1690,825250,546250
1691,825750,546250
1692,826750,546250
1693,827250,546250
1694,827750,546250
1695,828250,546250
1696,828750,546250
1697,829250,546250
1698,829750,546250
1699,830250,546250
1700,808750,545750
1701,809250,545750
1702,810750,545750
1703,811250,545750
1704,811750,545750
1705,812250,545750
1706,812750,545750
1707,813250,545750
1708,813750,545750
1709,814250,545750
1710,814750,545750
1711,815250,545750
1712,815750,545750
1713,816250,545750
1714,816750,545750
1715,817250,545750
1716,817750,545750
1717,818250,545750
1718,818750,545750
1719,819250,545750
1720,819750,545750
1721,820250,545750
1722,820750,545750
1723,821250,545750
1724,821750,545750
1725,822250,545750
1726,822750,545750
1727,823250,545750
1728,823750,545750
1729,824250,545750
1730,824750,545750
1731,825250,545750
1732,825750,545750
1733,826250,545750
1734,826750,545750
1735,827250,545750
1736,827750,545750
1737,828250,545750
1738,828750,545750
1739,829250,545750
1740,808750,545250
1741,809250,545250
1742,811250,545250
1743,811750,545250
1744,812250,545250
1745,812750,545250
1746,813250,545250
1747,813750,545250
1748,814250,545250
1749,814750,545250
1750,815250,545250
1751,815750,545250
1752,816250,545250
1753,816750,545250
1754,817250,545250
1755,817750,545250
1756,818250,545250
1757,818750,545250
1758,819250,545250
1759,819750,545250
1760,820250,545250
1761,820750,545250
1762,821250,545250
1763,821750,545250
1764,822250,545250
1765,822750,545250
1766,823250,545250
1767,823750,545250
1768,824250,545250
1769,824750,545250
1770,825250,545250
1771,825750,545250
1772,826250,545250
1773,826750,545250
1774,827250,545250
1775,827750,545250
1776,828250,545250
1777,828750,545250
1778,808750,544750
1779,809250,544750
1780,809750,544750
1781,810250,544750
1782,810750,544750
1783,812250,544750
1784,812750,544750
1785,813250,544750
1786,813750,544750
1787,814250,544750
1788,814750,544750
1789,815250,544750
1790,815750,544750
1791,816250,544750
1792,816750,544750
1793,817250,544750
1794,817750,544750
1795,818250,544750
1796,818750,544750
1797,819250,544750
1798,819750,544750
1799,820250,544750
1800,820750,544750
1801,821250,544750
1802,821750,544750
1803,822250,544750
1804,822750,544750
1805,823250,544750
1806,823750,544750
1807,824250,544750
1808,824750,544750
1809,825250,544750
1810,825750,544750
1811,826250,544750
1812,826750,544750
1813,827250,544750
1814,827750,544750
1815,828250,544750
1816,808750,544250
1817,809250,544250
1818,809750,544250
1819,810250,544250
1820,810750,544250
1821,811250,544250
1822,813750,544250
1823,814250,544250
1824,814750,544250
1825,815250,544250
1826,815750,544250
1827,816250,544250
1828,816750,544250
1829,817250,544250
1830,817750,544250
1831,818250,544250
1832,818750,544250
1833,819250,544250
1834,819750,544250
1835,820250,544250
1836,820750,544250
1837,821250,544250
1838,821750,544250
1839,822250,544250
1840,822750,544250
1841,823250,544250
1842,823750,544250
1843,824250,544250
1844,824750,544250
1845,825250,544250
1846,825750,544250
1847,826250,544250
1848,826750,544250
1849,827250,544250
1850,827750,544250
1851,810250,543750
1852,810750,543750
1853,811250,543750
1854,811750,543750
1855,812250,543750
1856,812750,543750
1857,813250,543750
1858,814250,543750
1859,814750,543750
1860,815250,543750
1861,815750,543750
1862,816250,543750
1863,816750,543750
1864,817250,543750
1865,817750,543750
1866,818250,543750
1867,818750,543750
1868,819250,543750
1869,819750,543750
1870,820250,543750
1871,820750,543750
1872,821250,543750
1873,821750,543750
1874,822250,543750
1875,822750,543750
1876,823250,543750
1877,823750,543750
1878,824250,543750
1879,824750,543750
1880,825250,543750
1881,825750,543750
1882,826250,543750
1883,826750,543750
1884,827250,543750
1885,810250,543250
1886,810750,543250
1887,811250,543250
1888,811750,543250
1889,812250,543250
1890,812750,543250
1891,813250,543250
1892,813750,543250
1893,814250,543250
1894,814750,543250
1895,815250,543250
1896,815750,543250
1897,816250,543250
1898,816750,543250
1899,817250,543250
1900,817750,543250
1901,818250,543250
1902,818750,543250
1903,819250,543250
1904,819750,543250
1905,820250,543250
1906,820750,543250
1907,821250,543250
1908,821750,543250
1909,822250,543250
1910,822750,543250
1911,823250,543250
1912,823750,543250
1913,824250,543250
1914,824750,543250
1915,825250,543250
1916,825750,543250
1917,826250,543250
1918,826750,543250
1919,807250,542750
1920,807750,542750
1921,808250,542750
1922,808750,542750
1923,809250,542750
1924,809750,542750
1925,810250,542750
1926,810750,542750
1927,811250,542750
1928,811750,542750
1929,812250,542750
1930,812750,542750
1931,813250,542750
1932,813750,542750
1933,814250,542750
1934,814750,542750
1935,815750,542750
1936,816250,542750
1937,816750,542750
1938,817250,542750
1939,817750,542750
1940,818250,542750
1941,818750,542750
1942,819250,542750
1943,819750,542750
1944,820250,542750
1945,820750,542750
1946,821250,542750
1947,821750,542750
1948,822250,542750
1949,822750,542750
1950,823250,542750
1951,823750,542750
1952,824250,542750
1953,824750,542750
1954,825250,542750
1955,825750,542750
1956,826250,542750
1957,807250,542250
1958,807750,542250
1959,808250,542250
1960,808750,542250
1961,809250,542250
1962,809750,542250
1963,810250,542250
1964,810750,542250
1965,811250,542250
1966,811750,542250
1967,812250,542250
1968,812750,542250
1969,813250,542250
1970,813750,542250
1971,814250,542250
1972,814750,542250
1973,815250,542250
1974,815750,542250
1975,816250,542250
1976,816750,542250
1977,817250,542250
1978,817750,542250
1979,818250,542250
1980,818750,542250
1981,819250,542250
1982,819750,542250
1983,820250,542250
1984,820750,542250
1985,821250,542250
1986,821750,542250
1987,822250,542250
1988,822750,542250
1989,823250,542250
1990,823750,542250
1991,824250,542250
1992,824750,542250
1993,825250,542250
1994,825750,542250
1995,807250,541750
1996,807750,541750
1997,808250,541750
1998,808750,541750
1999,809250,541750
2000,809750,541750
2001,810250,541750
2002,810750,541750
2003,811250,541750
2004,811750,541750
2005,812250,541750
2006,812750,541750
2007,813250,541750
2008,813750,541750
2009,814250,541750
2010,814750,541750
2011,815250,541750
2012,816250,541750
2013,816750,541750
2014,817250,541750
2015,817750,541750
2016,818250,541750
2017,818750,541750
2018,819250,541750
2019,819750,541750
2020,820250,541750
2021,820750,541750
2022,821250,541750
2023,821750,541750
2024,822250,541750
2025,822750,541750
2026,823250,541750
2027,823750,541750
2028,824250,541750
2029,824750,541750
2030,825250,541750
2031,807250,541250
2032,807750,541250
2033,808250,541250
2034,808750,541250
2035,809250,541250
2036,809750,541250
2037,810250,541250
2038,810750,541250
2039,811250,541250
2040,811750,541250
2041,812250,541250
2042,812750,541250
2043,813250,541250
2044,813750,541250
2045,814250,541250
2046,814750,541250
2047,815250,541250
2048,816250,541250
2049,816750,541250
2050,817250,541250
2051,817750,541250
2052,818250,541250
2053,818750,541250
2054,819250,541250
2055,819750,541250
2056,820250,541250
2057,820750,541250
2058,821250,541250
2059,821750,541250
2060,822250,541250
2061,822750,541250
2062,823250,541250
2063,823750,541250
2064,824250,541250
2065,824750,541250
2066,807250,540750
2067,808250,540750
2068,808750,540750
2069,809250,540750
2070,809750,540750
2071,810250,540750
2072,810750,540750
2073,811250,540750
2074,811750,540750
2075,812250,540750
2076,812750,540750
2077,813250,540750
2078,813750,540750
2079,814250,540750
2080,814750,540750
2081,815250,540750
2082,815750,540750
2083,816250,540750
2084,816750,540750
2085,817250,540750
2086,817750,540750
2087,818250,540750
2088,818750,540750
2089,819250,540750
2090,819750,540750
2091,820250,540750
2092,820750,540750
2093,821250,540750
2094,821750,540750
2095,822250,540750
2096,822750,540750
2097,823250,540750
2098,823750,540750
2099,824250,540750
2100,807250,540250
2101,807750,540250
2102,808250,540250
2103,808750,540250
2104,809250,540250
2105,809750,540250
2106,810250,540250
2107,810750,540250
2108,811250,540250
2109,811750,540250
2110,812250,540250
2111,812750,540250
2112,813250,540250
2113,813750,540250
2114,814250,540250
2115,814750,540250
2116,815250,540250
2117,815750,540250
2118,816750,540250
2119,817250,540250
2120,817750,540250
2121,818250,540250
2122,818750,540250
2123,819250,540250
2124,819750,540250
2125,820250,540250
2126,820750,540250
2127,821250,540250
2128,821750,540250
2129,822250,540250
2130,822750,540250
2131,823250,540250
2132,823750,540250
2133,807250,539750
2134,807750,539750
2135,808250,539750
2136,808750,539750
2137,809250,539750
2138,809750,539750
2139,810250,539750
2140,810750,539750
2141,811250,539750
2142,811750,539750
2143,812250,539750
2144,812750,539750
2145,813250,539750
2146,813750,539750
2147,814250,539750
2148,814750,539750
2149,815250,539750
2150,815750,539750
2151,816250,539750
2152,817250,539750
2153,817750,539750
2154,818250,539750
2155,818750,539750
2156,819250,539750
2157,819750,539750
2158,820250,539750
2159,820750,539750
2160,821250,539750
2161,821750,539750
2162,822250,539750
2163,822750,539750
2164,823250,539750
2165,807250,539250
2166,807750,539250
2167,808250,539250
2168,808750,539250
2169,809750,539250
2170,810250,539250
2171,810750,539250
2172,811250,539250
2173,811750,539250
2174,812250,539250
2175,812750,539250
2176,813250,539250
2177,813750,539250
2178,814250,539250
2179,814750,539250
2180,815250,539250
2181,815750,539250
2182,816250,539250
2183,816750,539250
2184,817250,539250
2185,817750,539250
2186,818250,539250
2187,818750,539250
2188,819250,539250
2189,819750,539250
2190,820250,539250
2191,820750,539250
2192,821250,539250
2193,821750,539250
2194,822250,539250
2195,822750,539250
2196,807250,538750
2197,807750,538750
2198,808250,538750
2199,808750,538750
2200,809750,538750
2201,810250,538750
2202,810750,538750
2203,811250,538750
2204,811750,538750
2205,812250,538750
2206,812750,538750
2207,813250,538750
2208,813750,538750
2209,814250,538750
2210,814750,538750
2211,815250,538750
2212,815750,538750
2213,816250,538750
2214,816750,538750
2215,817250,538750
2216,817750,538750
2217,818250,538750
2218,818750,538750
2219,819250,538750
2220,819750,538750
2221,820250,538750
2222,820750,538750
2223,821250,538750
2224,821750,538750
2225,822250,538750
2226,807250,538250
2227,807750,538250
2228,808250,538250
2229,808750,538250
2230,809250,538250
2231,809750,538250
2232,810250,538250
2233,810750,538250
2234,811250,538250
2235,811750,538250
2236,812250,538250
2237,812750,538250
2238,813250,538250
2239,813750,538250
2240,814250,538250
2241,814750,538250
2242,815250,538250
2243,815750,538250
2244,816250,538250
2245,816750,538250
2246,817250,538250
2247,817750,538250
2248,818250,538250
2249,818750,538250
2250,819250,538250
2251,819750,538250
2252,820250,538250
2253,820750,538250
2254,821250,538250
2255,807250,537750
2256,807750,537750
2257,808250,537750
2258,808750,537750
2259,809750,537750
2260,810250,537750
2261,810750,537750
2262,811250,537750
2263,811750,537750
2264,812250,537750
2265,812750,537750
2266,813250,537750
2267,813750,537750
2268,814250,537750
2269,814750,537750
2270,815250,537750
2271,815750,537750
2272,816250,537750
2273,816750,537750
2274,806750,537250
2275,807250,537250
2276,807750,537250
2277,808250,537250
2278,808750,537250
2279,809250,537250
2280,809750,537250
2281,810250,537250
2282,810750,537250
2283,811250,537250
2284,811750,537250
2285,812250,537250
2286,812750,537250
2287,813250,537250
2288,813750,537250
2289,814250,537250
2290,814750,537250
2291,806750,536750
2292,807250,536750
2293,808250,536750
2294,808750,536750
2295,809250,536750
2296,809750,536750
2297,810250,536750
2298,810750,536750
2299,811250,536750
2300,811750,536750
2301,812250,536750
2302,812750,536750
2303,813250,536750
