site_id,deployment_id,deployment_start,deployment_end,location_id,location_X,location_Y,view_quality,days,Xpl92,Ypl92,red_deer_f,red_deer_m,roe_deer,wild_boar,bison,moose
509,S28-B-454-754,2013-12-19 09:25:00,2013-12-30 09:22:00,B-454-754,23.79904,52.65109,Perfect,10,824457.99,542520.57,0,0,0,1,0,0
510,S28-B-455-782,2013-12-19 09:55:00,2013-12-30 09:46:00,B-455-782,23.772,52.64101,Perfect,10,822705.28,541279.09,0,1,0,1,0,0
511,S28-B-456-760,2013-12-19 10:12:00,2013-12-30 10:01:00,B-456-760,23.75658,52.63235,Perfect,10,821726.78,540247.92,2,0,0,1,0,1
512,S28-B-457-741,2013-12-20 08:17:00,2013-12-31 08:08:00,B-457-741,23.70422,52.68904,Perfect,10,817775.28,546313.56,1,0,0,1,0,0
513,S28-B-458-921,2013-12-20 09:39:00,2013-12-31 08:54:00,B-458-921,23.67511,52.69835,Perfect,10,815742.75,547219.71,0,0,0,0,0,0
514,S28-B-459-772,2013-12-20 09:18:00,2013-12-31 08:42:00,B-459-772,23.70219,52.7032,Good,10,817535.3,547877.81,0,0,0,0,0,0
515,S28-B-460-767,2013-12-20 07:59:00,2013-12-31 07:55:00,B-460-767,23.72756,52.69287,Perfect,10,819322.98,546842.46,0,0,0,0,0,0
516,S28-B-461-929,2013-12-20 10:07:00,2013-12-31 09:13:00,B-461-929,23.69839,52.66939,Perfect,10,817524.38,544104.64,0,0,0,1,0,0
517,S28-B-462-700,2013-12-20 09:02:00,2013-12-31 08:33:00,B-462-700,23.68726,52.70913,Good,10,816484.72,548470.83,0,0,1,0,0,0
518,S28-B-464-794,2013-12-20 11:07:00,2013-12-31 09:48:00,B-464-794,23.6498,52.68381,Perfect,10,814138.9,545493.42,0,0,0,10,0,0
519,S28-B-465-900,2013-12-20 08:37:00,2013-12-31 08:22:00,B-465-900,23.69376,52.69725,Good,10,817009.55,547179.55,0,0,0,0,0,0
520,S29-B-467-741,2014-01-03 08:28:00,2014-01-14 09:28:00,B-467-741,23.8358,52.801,Perfect,11,825820.51,559341.57,3,0,0,0,0,0
521,S29-B-468-733,2014-01-03 12:20:00,2014-01-15 12:45:00,B-468-733,23.83853,52.81782,Acceptable,12,825878.32,561222.62,1,0,0,1,0,0
522,S29-B-470-767,2014-01-03 08:58:00,2014-01-14 10:17:00,B-470-767,23.86295,52.78585,Perfect,11,827762.66,557782,0,0,0,14,0,0
523,S29-B-471-913,2014-01-03 09:18:00,2014-01-14 10:38:00,B-471-913,23.88019,52.7813,Perfect,11,828958.25,557355.33,0,0,0,1,0,0
524,S29-B-472-926,2014-01-03 09:35:00,2014-01-14 11:06:00,B-472-926,23.90656,52.77014,Perfect,11,830819.35,556236.63,0,0,0,2,0,0
525,S29-B-473-921,2014-01-03 09:57:00,2014-01-14 12:27:00,B-473-921,23.92215,52.7742,Good,11,831838.86,556759.58,0,0,0,0,0,0
526,S29-B-474-925,2014-01-03 10:12:00,2014-01-14 11:56:00,B-474-925,23.93419,52.7782,Acceptable,11,832619.48,557259.65,0,0,0,0,0,0
527,S29-B-475-907,2014-01-03 10:41:00,2014-01-15 10:41:00,B-475-907,23.93349,52.79061,Acceptable,12,832477.55,558635.07,0,0,0,1,0,0
528,S29-B-476-730,2014-01-03 10:28:00,2014-01-14 12:52:00,B-476-730,23.92393,52.78903,Perfect,11,831845.76,558415.33,0,0,0,0,0,0
529,S29-B-477-918,2014-01-03 10:58:00,2014-01-15 11:30:00,B-477-918,23.92152,52.81192,Good,12,831509.03,560947.13,0,2,1,0,0,0
530,S29-B-479-695,2014-01-03 11:25:00,2014-01-15 10:15:00,B-479-695,23.89879,52.7944,Perfect,11,830111.85,558896.03,0,0,0,2,0,0
531,S29-B-480-688,2014-01-03 12:06:00,2014-01-15 12:25:00,B-480-688,23.87822,52.81815,Perfect,12,828547.23,561440.19,0,0,0,1,0,0
532,S29-B-481-912,2014-01-03 11:50:00,2014-01-15 12:05:00,B-481-912,23.89011,52.81248,Perfect,12,829390.43,560864.77,0,0,0,7,1,0
533,S29-B-482-734,2014-01-02 09:31:00,2014-01-13 08:57:00,B-482-734,23.93422,52.724,Perfect,10,833035.29,551238.54,0,0,2,4,0,0
534,S29-B-483-706,2014-01-02 09:10:00,2014-01-13 08:39:00,B-483-706,23.93357,52.71518,Perfect,10,833058.75,550255.69,1,0,0,4,0,0
535,S29-B-484-929,2014-01-02 08:50:00,2014-01-13 08:24:00,B-484-929,23.92666,52.71083,Good,10,832625.71,549740.44,0,0,0,0,0,0
536,S29-B-485-798,2014-01-02 09:50:00,2014-01-13 09:13:00,B-485-798,23.9145,52.71992,Perfect,10,831736.18,550694.09,0,0,0,2,0,0
537,S29-B-486-794,2014-01-02 10:08:00,2014-01-13 09:25:00,B-486-794,23.90916,52.71111,Acceptable,10,831442.84,549690.72,0,0,0,1,0,0
538,S29-B-487-700,2014-01-02 08:26:00,2014-01-13 08:09:00,B-487-700,23.91256,52.70504,Perfect,10,831718.35,549032.06,0,0,0,0,0,0
539,S29-B-488-674,2014-01-02 10:27:00,2014-01-13 09:42:00,B-488-674,23.89701,52.69829,Perfect,10,830720.14,548210.54,0,0,0,1,0,0
540,S29-B-489-900,2014-01-02 08:01:00,2014-01-13 07:52:00,B-489-900,23.89576,52.70068,Perfect,10,830617.69,548470.31,1,1,0,2,0,0
541,S29-B-490-782,2014-01-02 10:47:00,2014-01-13 09:57:00,B-490-782,23.87747,52.6817,Perfect,10,829526.45,546277.77,0,0,0,0,0,0
542,S29-B-492-924,2014-01-02 11:23:00,2014-01-13 10:32:00,B-492-924,23.84501,52.66415,Perfect,10,827466.24,544179.79,0,1,1,0,0,0
543,S29-B-493-708,2014-01-02 11:39:00,2014-01-13 10:44:00,B-493-708,23.82806,52.66192,Perfect,10,826337.98,543855.01,0,0,0,1,0,0
544,S29-B-494-754,2014-01-02 12:06:00,2014-01-13 11:18:00,B-494-754,23.76274,52.68304,Perfect,10,821770.13,545907.14,0,0,0,0,0,0
545,S29-B-495-936,2014-01-02 12:21:00,2014-01-13 11:33:00,B-495-936,23.77836,52.67937,Perfect,10,822851.87,545569.4,6,0,0,0,0,0
546,S29-B-496-931,2014-01-02 12:46:00,2014-01-13 11:59:00,B-496-931,23.7767,52.68755,Acceptable,10,822679.39,546470.75,0,0,0,0,0,0
547,S3-A-081-770,2012-06-05 07:21:00,2012-06-14 07:35:00,A-081-770,23.92876,52.78495,Perfect,9,832202.18,557984.39,4,1,0,0,1,0
548,S3-A-082-708,2012-06-05 07:50:00,2012-06-14 07:25:00,A-082-708,23.69063,52.79244,Good,8,816107.58,557741.72,0,0,0,1,0,0
549,S3-A-083-711,2012-06-05 07:51:00,2012-06-14 07:51:00,A-083-711,23.92639,52.79636,Acceptable,9,831955.53,559241.01,3,0,0,0,1,0
550,S3-A-085-673,2012-06-05 08:18:00,2012-06-15 08:20:00,A-085-673,23.90248,52.80366,Perfect,10,830290.06,559941.74,1,0,0,2,0,0
551,S3-A-086-771,2012-06-05 08:20:00,2012-06-14 07:55:00,A-086-771,23.68592,52.80836,Acceptable,8,815674.87,559489.78,0,0,0,0,7,0
552,S3-A-087-790,2012-06-05 08:48:00,2012-06-15 08:40:00,A-087-790,23.88208,52.81088,Good,9,828861.99,560650.2,0,0,0,15,0,0
553,S3-A-088-734,2012-06-05 09:00:00,2012-06-14 08:50:00,A-088-734,23.66471,52.80799,Acceptable,8,814249.56,559355.64,1,0,0,0,0,0
554,S3-A-091-712,2012-06-05 09:48:00,2012-06-15 09:29:00,A-091-712,23.84885,52.81126,Perfect,9,826622.18,560540.72,0,0,0,0,0,0
555,S3-A-092-760,2012-06-05 10:10:00,2012-06-14 08:20:00,A-092-760,23.67169,52.79153,Perfect,8,814838.54,557557.42,0,2,0,13,0,0
556,S3-A-093-727,2012-06-05 10:20:00,2012-06-15 10:00:00,A-093-727,23.8207,52.82413,Perfect,9,824631.12,561842.87,4,2,1,1,0,0
557,S3-A-094-794,2012-06-05 10:40:00,2012-06-14 09:40:00,A-094-794,23.6471,52.79303,Perfect,8,813171.54,557616.57,0,0,0,6,0,0
558,S3-A-095-733,2012-06-05 11:02:00,2012-06-15 10:17:00,A-095-733,23.81882,52.83211,Perfect,9,824445.04,562720.93,0,0,0,13,0,0
559,S3-A-096-721,2012-06-05 11:10:00,2012-06-14 10:00:00,A-096-721,23.6499,52.78253,Perfect,8,813435.69,556462.18,0,0,0,0,0,0
560,S3-A-098-700,2012-06-05 11:40:00,2012-06-14 10:40:00,A-098-700,23.67231,52.78205,Perfect,8,814948.85,556506.87,1,0,0,0,17,0
561,S3-A-099-786,2012-06-05 11:56:00,2012-06-15 11:05:00,A-099-786,23.84458,52.84053,Acceptable,9,826115.13,563773.13,0,0,0,1,6,0
562,S3-A-100-722,2012-06-05 12:20:00,2012-06-14 11:00:00,A-100-722,23.64143,52.772,Good,8,812940.72,555255.3,0,0,0,3,0,0
563,S3-A-101-783,2012-06-05 12:45:00,2012-06-14 11:30:00,A-101-783,23.63056,52.7762,Good,8,812178.17,555674.66,1,0,0,0,0,0
564,S3-A-102-758,2012-06-05 13:15:00,2012-06-14 12:00:00,A-102-758,23.66706,52.76867,Perfect,8,814691.81,554997.28,0,0,0,26,0,0
565,S3-A-103-782,2012-06-06 06:45:00,2012-06-15 07:00:00,A-103-782,23.75171,52.76291,Good,9,820438.47,554731.49,1,1,0,16,0,0
566,S3-A-104-690,2012-06-06 06:50:00,2012-06-15 08:10:00,A-104-690,23.87284,52.8039,Perfect,9,828292.65,559832.46,0,0,3,15,0,0
567,S3-A-105-701,2012-06-06 07:15:00,2012-06-15 07:30:00,A-105-701,23.74578,52.7766,Perfect,9,819938.28,556226.03,3,0,0,8,0,0
568,S3-A-107-776,2012-06-06 07:45:00,2012-06-15 08:00:00,A-107-776,23.75811,52.7872,Perfect,9,820690.94,557458.69,0,0,0,16,0,0
569,S3-A-108-754,2012-06-06 07:45:00,2012-06-15 11:50:00,A-108-754,23.86468,52.84372,Acceptable,9,827443.25,564219.05,0,0,0,0,0,0
570,S3-A-109-686,2012-06-06 08:20:00,2012-06-15 08:30:00,A-109-686,23.74696,52.78792,Perfect,9,819934.61,557488.96,0,1,0,11,0,0
571,S3-A-110-682,2012-06-06 08:25:00,2012-06-15 09:00:00,A-110-682,23.7442,52.79705,Acceptable,9,819681.66,558491.03,0,1,1,7,0,0
572,S3-A-111-751,2012-06-06 08:37:00,2012-06-16 08:35:00,A-111-751,23.8482,52.86425,Perfect,9,826180.49,566424.81,1,0,0,19,0,0
573,S3-A-112-706,2012-06-06 09:05:00,2012-06-16 08:10:00,A-112-706,23.85796,52.8754,Acceptable,9,826752.76,567707.96,0,0,0,4,0,0
574,S3-A-113-688,2012-06-06 09:10:00,2012-06-15 09:33:00,A-113-688,23.72812,52.78437,Perfect,9,818691.6,557010.79,1,0,0,1,0,0
575,S3-A-115-695,2012-06-06 10:13:00,2012-06-16 07:50:00,A-115-695,23.84945,52.88216,Perfect,9,826129.94,568420.25,5,0,1,8,0,0
576,S3-A-118-772,2012-06-06 11:17:00,2012-06-16 09:20:00,A-118-772,23.87141,52.87868,Perfect,9,827632.07,568133.71,0,0,0,0,0,0
577,S3-A-120-676,2012-06-06 12:27:00,2012-06-16 09:56:00,A-120-676,23.89532,52.87524,Acceptable,9,829265.2,567861.02,0,0,0,1,0,0
578,S30-B-498-730,2014-01-23 11:51:00,2014-02-04 11:00:00,B-498-730,23.61054,52.87956,Perfect,11,810091.31,567071.94,0,0,0,0,0,0
579,S30-B-499-741,2014-01-23 11:31:00,2014-02-04 10:48:00,B-499-741,23.6533,52.88264,Perfect,11,812943.3,567599.83,0,1,0,0,0,0
580,S30-B-500-918,2014-01-23 12:17:00,2014-02-04 11:21:00,B-500-918,23.64281,52.89625,Perfect,11,812140.31,569066.28,0,0,0,0,0,0
581,S30-B-501-926,2014-01-23 12:35:00,2014-02-04 11:40:00,B-501-926,23.62261,52.90084,Perfect,11,810750.17,569488.55,0,0,0,0,0,0
582,S30-B-502-688,2014-01-23 13:17:00,2014-02-04 12:14:00,B-502-688,23.59319,52.91821,Acceptable,11,808649.92,571291.45,0,0,0,0,0,0
583,S30-B-503-772,2014-01-23 13:31:00,2014-02-04 12:27:00,B-503-772,23.57043,52.9166,Perfect,11,807132.81,571014.84,0,0,0,0,0,0
584,S30-B-504-925,2014-01-23 12:52:00,2014-02-04 11:55:00,B-504-925,23.65408,52.9125,Perfect,11,812780.31,570920.86,0,1,0,0,0,0
585,S30-B-505-695,2014-01-23 12:10:00,2014-02-04 11:16:00,B-505-695,23.64313,52.89472,Perfect,11,812172.82,568897.68,0,0,0,0,0,0
586,S30-B-506-767,2014-01-23 11:10:00,2014-02-04 10:35:00,B-506-767,23.6511,52.87348,Perfect,11,812861.45,566572.5,0,0,0,5,0,0
587,S30-B-507-733,2014-01-23 10:19:00,2014-02-04 09:36:00,B-507-733,23.69124,52.86547,Perfect,11,815618.1,565858.35,0,1,0,0,0,0
588,S30-B-508-922,2014-01-23 10:00:00,2014-02-04 09:21:00,B-508-922,23.66378,52.84866,Perfect,11,813893.21,563870.23,0,0,0,6,0,0
589,S30-B-509-913,2014-01-23 09:38:00,2014-02-04 09:06:00,B-509-913,23.6246,52.84264,Perfect,11,811300.9,563030.72,0,0,0,0,0,0
590,S30-B-510-907,2014-01-23 09:19:00,2014-02-04 08:54:00,B-510-907,23.61686,52.83215,Good,11,810855.21,561831.66,0,0,0,0,0,0
591,S30-B-511-921,2014-01-23 08:47:00,2014-02-04 08:31:00,B-511-921,23.65775,52.80878,Good,11,813775.26,559412.98,0,0,0,0,0,0
592,S30-B-512-700,2014-01-22 13:23:00,2014-02-03 12:51:00,B-512-700,23.79494,52.71637,Perfect,11,823697.13,549754.62,3,3,0,13,0,0
593,S30-B-513-936,2014-01-22 08:11:00,2014-02-03 08:21:00,B-513-936,23.80744,52.69284,Perfect,12,824715.35,547196.83,0,0,0,0,0,0
594,S30-B-514-708,2014-01-22 08:37:00,2014-02-03 08:35:00,B-514-708,23.77389,52.70348,Perfect,11,822372.11,548227.97,4,0,2,6,0,0
595,S30-B-515-929,2014-01-22 13:55:00,2014-02-03 13:18:00,B-515-929,23.82467,52.70526,Acceptable,11,825785.76,548654.61,0,0,0,0,0,0
596,S30-B-516-900,2014-01-22 13:43:00,2014-02-03 13:10:00,B-516-900,23.81569,52.71637,Perfect,11,825097.04,549848.26,0,0,0,0,0,0
597,S30-B-517-754,2014-01-22 08:58:00,2014-02-03 08:49:00,B-517-754,23.72403,52.70019,Perfect,11,819031.23,547640.06,1,0,0,0,1,0
598,S30-B-518-782,2014-01-22 09:27:00,2014-02-03 09:08:00,B-518-782,23.69782,52.71669,Perfect,11,817142.39,549357.3,1,0,0,0,1,0
599,S30-B-519-674,2014-01-22 09:52:00,2014-02-03 09:24:00,B-519-674,23.67811,52.72216,Perfect,11,815773.02,549878.28,0,0,0,0,0,0
600,S30-B-520-760,2014-01-22 10:22:00,2014-02-03 10:06:00,B-520-760,23.68166,52.75369,Perfect,11,815784.18,553396.99,0,0,0,4,0,0
601,S30-B-521-924,2014-01-22 10:45:00,2014-02-03 10:22:00,B-521-924,23.69162,52.74086,Good,11,816548.71,552015.34,0,0,0,0,0,0
602,S30-B-522-931,2014-01-22 11:04:00,2014-02-03 10:33:00,B-522-931,23.71864,52.73926,Perfect,11,818382.35,551956.93,0,0,0,0,0,0
603,S30-B-523-734,2014-01-22 12:09:00,2014-02-03 11:20:00,B-523-734,23.73931,52.74816,Perfect,11,819710.93,553037.5,2,0,0,2,0,0
604,S30-B-524-794,2014-01-22 11:49:00,2014-02-03 11:02:00,B-524-794,23.76188,52.75921,Perfect,11,821151.14,554365.82,2,0,0,9,0,0
605,S30-B-525-798,2014-01-22 13:00:00,2014-02-03 12:05:00,B-525-798,23.78892,52.74398,Perfect,11,823086.47,552794.98,1,0,0,0,0,0
606,S30-B-526-706,2014-01-22 11:21:00,2014-02-03 10:43:00,B-526-706,23.71409,52.75213,Perfect,11,817981.68,553366.68,4,1,1,4,0,0
607,S31-B-526-2-760,2014-02-07 11:13:00,2014-02-18 10:59:00,B-526-2-760,23.54988,52.65249,Perfect,10,807612.35,541581.78,0,0,1,0,0,0
608,S31-B-527-931,2014-02-07 12:44:00,2014-02-18 08:10:00,B-527-931,23.69397,52.6329,Perfect,10,817490.48,540030.99,0,0,0,2,0,0
609,S31-B-528-900,2014-02-07 12:18:00,2014-02-18 08:48:00,B-528-900,23.67998,52.64486,Perfect,10,816458.32,541298.17,0,0,0,0,0,0
610,S31-B-529-936,2014-02-07 12:08:00,2014-02-18 08:57:00,B-529-936,23.66452,52.64546,Perfect,10,815409.21,541296.96,0,0,0,0,0,0
611,S31-B-530-674,2014-02-07 11:54:00,2014-02-18 09:16:00,B-530-674,23.6394,52.66073,Perfect,10,813602.16,542883.73,0,2,0,0,0,0
612,S31-B-531-754,2014-02-07 11:44:00,2014-02-18 09:08:00,B-531-754,23.63702,52.65199,Perfect,10,813504,541902.3,2,0,0,0,0,0
613,S31-B-532-929,2014-02-07 10:15:00,2014-02-18 10:25:00,B-532-929,23.61083,52.64836,Perfect,11,811760.19,541385.2,0,0,0,0,0,0
614,S31-B-533-782,2014-02-07 09:59:00,2014-02-18 09:31:00,B-533-782,23.61084,52.6621,Good,10,811662.99,542911.85,0,3,0,3,0,0
615,S31-B-534-706,2014-02-07 09:31:00,2014-02-18 09:57:00,B-534-706,23.56939,52.65954,Perfect,11,808880.89,542448.67,1,0,0,2,0,0
616,S31-B-535-924,2014-02-07 09:48:00,2014-02-18 09:39:00,B-535-924,23.60521,52.66672,Perfect,10,811249.78,543400.79,0,0,0,0,0,0
617,S31-B-536-734,2014-02-07 08:57:00,2014-02-18 11:25:00,B-536-734,23.58836,52.67523,Perfect,11,810051.25,544273.55,0,0,0,0,0,0
618,S31-B-537-794,2014-02-07 10:48:00,2014-02-18 10:40:00,B-537-794,23.56388,52.63798,Perfect,10,808660.64,540029.53,0,0,0,0,0,0
619,S31-B-538-700,2014-02-07 12:29:00,2014-02-18 08:37:00,B-538-700,23.67834,52.65107,Perfect,10,816302.61,541980.91,0,0,0,1,0,0
620,S31-B-539-708,2014-02-07 12:45:00,2014-02-18 08:23:00,B-539-708,23.69398,52.6329,Perfect,10,817491.16,540031.04,0,0,0,0,0,0
621,S31-B-540-798,2014-02-07 10:32:00,2014-02-18 10:13:00,B-540-798,23.59178,52.64268,Perfect,10,810513.15,540671.75,0,0,0,0,0,0
622,S31-B-541-733,2014-02-06 11:36:00,2014-02-17 09:28:00,B-541-733,23.71523,52.76638,Acceptable,10,817954.57,554954.94,0,0,0,0,0,0
623,S31-B-542-925,2014-02-06 11:25:00,2014-02-17 07:54:00,B-542-925,23.69675,52.76204,Perfect,10,816740.73,554391.12,0,0,0,1,0,0
624,S31-B-543-918,2014-02-06 11:03:00,2014-02-17 09:06:00,B-543-918,23.67565,52.77166,Perfect,10,815249.04,555367.14,3,0,0,2,0,0
625,S31-B-544-767,2014-02-06 12:20:00,2014-02-17 09:56:00,B-544-767,23.68053,52.78284,Perfect,10,815496.88,556630.71,0,0,0,11,0,0
626,S31-B-545-688,2014-02-06 10:48:00,2014-02-17 08:56:00,B-545-688,23.65384,52.77343,Acceptable,10,813766.65,555468.31,0,0,0,0,0,0
627,S31-B-546-912,2014-02-06 10:26:00,2014-02-17 08:38:00,B-546-912,23.62984,52.76891,Perfect,10,812181.88,554861.56,0,5,3,0,0,0
628,S31-B-547-772,2014-02-06 09:56:00,2014-02-17 08:12:00,B-547-772,23.63869,52.75537,Perfect,10,812875.45,553395.68,0,0,2,2,0,0
629,S31-B-548-926,2014-02-06 10:11:00,2014-02-17 08:22:00,B-548-926,23.64868,52.76353,Perfect,10,813490.18,554345.84,3,4,0,1,0,0
630,S31-B-549-922,2014-02-06 12:39:00,2014-02-17 10:09:00,B-549-922,23.65812,52.78395,Perfect,10,813979.21,556655.84,3,1,1,1,0,0
631,S31-B-550-913,2014-02-06 12:56:00,2014-02-17 10:19:00,B-550-913,23.63794,52.78808,Perfect,10,812590.14,557026.7,3,0,0,0,0,0
632,S31-B-551-907,2014-02-06 13:16:00,2014-02-17 10:38:00,B-551-907,23.68475,52.79294,Perfect,10,815707.93,557771.41,0,1,0,2,0,1
633,S31-B-552-695,2014-02-06 11:12:00,2014-02-17 09:13:00,B-552-695,23.67001,52.76617,Perfect,10,814908.67,554732.44,2,0,0,6,0,0
634,S31-B-553-730,2014-02-06 13:25:00,2014-02-17 10:48:00,B-553-730,23.69871,52.80071,Perfect,10,816591.62,558696.14,0,0,0,4,0,0
635,S31-B-554-921,2014-02-06 11:51:00,2014-02-17 09:35:00,B-554-921,23.72001,52.77491,Perfect,10,818214.39,555923.81,0,0,0,2,0,0
636,S31-B-555-741,2014-02-06 12:08:00,2014-02-17 09:45:00,B-555-741,23.70175,52.779,Perfect,10,816954.32,556297.49,0,0,0,0,0,0
637,S32-B-560-925,2014-02-25 11:01:00,2014-03-06 10:02:00,B-560-925,23.78174,52.7834,Perfect,8,822310.7,557142.28,0,0,0,12,0,0
638,S32-B-561-907,2014-02-25 13:06:00,2014-03-06 12:45:00,B-561-907,23.76888,52.75739,Perfect,8,821636.37,554194.93,0,0,1,0,0,0
639,S32-B-562-733,2014-02-25 13:23:00,2014-03-06 12:56:00,B-562-733,23.7781,52.73826,Perfect,8,822399.23,552110.9,0,0,0,0,0,0
640,S32-B-563-772,2014-02-25 10:42:00,2014-03-06 09:17:00,B-563-772,23.76464,52.7847,Perfect,8,821149.21,557210.12,0,0,0,0,0,0
641,S32-B-564-695,2014-02-25 10:06:00,2014-03-06 08:40:00,B-564-695,23.75305,52.79743,Perfect,8,820274.84,558572.68,0,0,0,0,0,0
642,S32-B-565-918,2014-02-25 11:52:00,2014-03-06 10:41:00,B-565-918,23.78337,52.80826,Perfect,8,822236.41,559911.55,0,0,0,6,0,0
643,S32-B-566-913,2014-02-25 12:35:00,2014-03-06 12:07:00,B-566-913,23.77232,52.81442,Perfect,8,821446.97,560546.39,3,1,0,0,0,0
644,S32-B-567-921,2014-02-25 10:22:00,2014-03-06 08:56:00,B-567-921,23.74152,52.79142,Perfect,8,819542.51,557853.6,0,5,0,2,0,0
645,S32-B-568-741,2014-02-25 09:45:00,2014-03-06 08:16:00,B-568-741,23.72793,52.80602,Perfect,8,818520.35,559415.31,3,0,0,2,0,0
646,S32-B-569-688,2014-02-25 09:24:00,2014-03-06 08:02:00,B-569-688,23.73016,52.81538,Perfect,8,818601.94,560465.13,0,0,2,0,0,0
647,S32-B-570-926,2014-02-25 09:01:00,2014-03-06 07:36:00,B-570-926,23.72099,52.7899,Perfect,8,818170.9,557593.58,0,0,0,2,0,0
648,S32-B-571-912,2014-02-25 12:23:00,2014-03-06 11:36:00,B-571-912,23.78481,52.821,Perfect,8,822238.97,561333.42,1,0,0,0,0,0
649,S32-B-572-730,2014-02-25 11:36:00,2014-03-06 10:31:00,B-572-730,23.80065,52.80224,Perfect,8,823444.51,559320.42,0,1,0,0,0,0
650,S32-B-573-922,2014-02-25 11:22:00,2014-03-06 10:18:00,B-573-922,23.79173,52.79391,Perfect,8,822905.69,558354.82,0,1,0,0,0,0
651,S32-B-574-767,2014-02-25 12:08:00,2014-03-06 10:57:00,B-574-767,23.80697,52.81567,Good,8,823770.09,560840.97,0,0,0,0,0,0
652,S32-B-575-782,2014-02-26 09:16:00,2014-03-07 11:37:00,B-575-782,23.7786,52.6332,Good,9,823208.98,540441.02,0,0,0,0,0,0
653,S32-B-576-706,2014-02-26 10:01:00,2014-03-07 11:20:00,B-576-706,23.7697,52.62578,Good,9,822662.05,539576.73,0,0,0,2,0,0
654,S32-B-577-924,2014-02-26 10:19:00,2014-03-07 11:06:00,B-577-924,23.75595,52.61862,Perfect,9,821785.04,538719.7,0,0,0,1,0,0
655,S32-B-578-708,2014-02-26 10:36:00,2014-03-07 10:41:00,B-578-708,23.75102,52.62598,Perfect,9,821397.68,539515.37,0,0,0,1,0,0
656,S32-B-579-931,2014-02-26 10:52:00,2014-03-07 10:29:00,B-579-931,23.7347,52.6235,Perfect,8,820312.46,539167.09,0,0,0,0,0,0
657,S32-B-580-754,2014-02-26 11:10:00,2014-03-07 10:15:00,B-580-754,23.72173,52.62234,Perfect,8,819444,538980.58,1,1,0,0,0,0
658,S32-B-581-936,2014-02-26 11:54:00,2014-03-07 09:10:00,B-581-936,23.73722,52.65341,Perfect,8,820263.97,542501.34,2,0,0,0,0,0
659,S32-B-582-674,2014-02-26 11:31:00,2014-03-07 09:33:00,B-582-674,23.73027,52.62795,Perfect,8,819980.43,539641.79,0,0,0,0,0,0
660,S32-B-583-734,2014-02-26 08:56:00,2014-03-07 12:23:00,B-583-734,23.79673,52.6422,Perfect,9,824367.79,541522.49,0,0,0,5,0,0
661,S32-B-584-929,2014-02-26 09:36:00,2014-03-07 12:08:00,B-584-929,23.77508,52.64747,Perfect,9,822865.78,542010.61,0,0,0,7,0,0
662,S32-B-585-900,2014-02-26 12:13:00,2014-03-07 08:58:00,B-585-900,23.74231,52.66308,Perfect,8,820537.01,543598.36,0,0,0,0,0,0
663,S32-B-586-700,2014-02-26 12:35:00,2014-03-07 13:07:00,B-586-700,23.803,52.67628,Perfect,9,824538.59,545337,0,0,0,0,0,0
664,S32-B-587-794,2014-02-26 07:50:00,2014-03-07 13:26:00,B-587-794,23.8272,52.67682,Perfect,9,826168.73,545506.46,0,0,0,0,0,0
665,S32-B-588-798,2014-02-26 08:14:00,2014-03-07 12:52:00,B-588-798,23.8137,52.66584,Perfect,9,825338.8,544225.47,0,0,0,0,0,0
666,S32-B-589-760,2014-02-26 08:31:00,2014-03-07 12:38:00,B-589-760,23.79691,52.6588,Good,9,824256.93,543367.53,0,0,0,4,0,0
667,S33-B-590-767,2014-03-11 09:49:00,2014-03-24 09:16:00,B-590-767,23.6821,52.86293,Perfect,12,815021.97,565535.97,0,0,0,2,0,0
668,S33-B-591-741,2014-03-11 10:31:00,2014-03-24 09:47:00,B-591-741,23.62072,52.87868,Perfect,12,810781.88,567018.22,0,4,0,10,0,0
669,S33-B-592-730,2014-03-11 09:25:00,2014-03-24 08:58:00,B-592-730,23.63232,52.85081,Perfect,12,811761.64,563971.98,2,1,0,7,9,0
670,S33-B-594-922,2014-03-11 10:44:00,2014-03-24 09:55:00,B-594-922,23.60737,52.8731,Perfect,12,809924.35,566340.48,4,5,5,10,0,0
671,S33-B-595-921,2014-03-11 13:07:00,2014-03-24 11:46:00,B-595-921,23.58354,52.90201,Good,12,808116.95,569449.98,0,3,0,0,0,0
672,S33-B-596-772,2014-03-11 12:58:00,2014-03-24 11:38:00,B-596-772,23.58951,52.90491,Good,12,808497.41,569797.86,1,0,0,18,0,0
673,S33-B-597-925,2014-03-11 11:43:00,2014-03-24 10:34:00,B-597-925,23.64837,52.89979,Perfect,12,812488.39,569483.81,0,1,0,1,0,0
674,S33-B-598-688,2014-03-11 12:22:00,2014-03-24 11:10:00,B-598-688,23.58557,52.92129,Good,12,808116.28,571600.89,1,1,1,1,0,1
675,S33-B-599-695,2014-03-11 12:39:00,2014-03-24 11:23:00,B-599-695,23.61642,52.90876,Good,12,810277.62,570341.72,0,1,0,4,0,0
676,S33-B-600-913,2014-03-11 11:34:00,2014-03-24 10:28:00,B-600-913,23.65047,52.90291,Perfect,12,812606.98,569839.61,0,0,0,0,0,0
677,S33-B-601-912,2014-03-11 10:10:00,2014-03-24 09:32:00,B-601-912,23.67609,52.88005,Perfect,12,814493.81,567411.73,0,0,0,0,0,0
678,S33-B-602-926,2014-03-11 11:20:00,2014-03-24 10:19:00,B-602-926,23.63488,52.90534,Acceptable,12,811542.18,570041.76,0,0,0,1,0,0
